name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
pen_container_gQP_3_tQP_3.ply,48.70621776,17.70074287,7.227379162,18.15500816,17.00400542,7.050052905,43.77055759,14.21444604,6.971629706,0.022534173,0.029283928,3.984569654,0.632,0.036950462,0.752,0.40557028,0.652117848,1.27550292,0.592140459,0.03805545,0.959159195,0.057678726,3.845532465,10,0.960891366,0.682,-0.541199217,1.424990296,0.563650906,276.5350497,0.00346849,0.295142472,0.204654247,4.735530383,2.734,0.359155148,10,0.154326533,0.91194129,1.09127748,2.079802115,0.141908917,0.664016545,0.210468754,4.747495337,10,0.696573615,10,-0.093138224,1.054180622,0.94594872,9.95365624,0.066710814,0.040841158,0.057678729,3.845533074,0.558,0.070674159,0.682,0.541194797,0.563655913,1.42498827,0.501377531,0.081457899
pen_container_gsigma_0_tsigma_16.ply,48.8654945,19.17861233,7.342207284,17.56502466,20.58536914,7.122640352,42.91257914,17.48152484,6.917126908,0.038175255,0.041999407,6.01453108,0.834,0.056756496,0.737,0.925028306,0.449890494,1.881548643,0.826185824,0.046206622,0.931105614,0.087688193,5.523066427,10,0.935225904,0.624,-0.959126745,1.98829186,0.40756169,112.7498232,0.008258156,0.357252747,0.150346175,7.108950089,10,0.387599647,2.727,0.019417958,0.988162875,1.011796951,5.646333052,0.063271642,0.573852777,0.168993697,7.220123342,10,0.598218918,2.181,-0.102672198,1.064053535,0.936570644,11.5308172,0.049766875,0.068894275,0.087688178,5.523065222,0.653,0.111515224,0.624,0.959122189,0.407560706,1.988283396,0.617283035,0.111608896
pen_container_gsigma_0_tsigma_32.ply,49.60539039,19.93983539,7.3835181,17.02989913,25.9610127,7.154757789,41.23249337,21.60809775,6.923990927,0.038175255,0.041999407,6.01453108,0.834,0.056756496,0.737,0.925028306,0.449890494,1.881548643,0.826185824,0.046206622,0.931105614,0.087688193,5.523066427,10,0.935225904,0.624,-0.959126745,1.98829186,0.40756169,112.7498232,0.008258156,0.357252747,0.150346175,7.108950089,10,0.387599647,2.727,0.019417958,0.988162875,1.011796951,5.646333052,0.063271642,0.573852777,0.168993697,7.220123342,10,0.598218918,2.181,-0.102672198,1.064053535,0.936570644,11.5308172,0.049766875,0.068894275,0.087688178,5.523065222,0.653,0.111515224,0.624,0.959122189,0.407560706,1.988283396,0.617283035,0.111608896
pen_container_gsigma_0_tsigma_8.ply,48.65263373,18.97501068,7.323695263,17.6798656,18.75486153,7.136797196,43.49085246,16.13228055,7.033153064,0.038175255,0.041999407,6.01453108,0.834,0.056756496,0.737,0.925028306,0.449890494,1.881548643,0.826185824,0.046206622,0.931105614,0.087688193,5.523066427,10,0.935225904,0.624,-0.959126745,1.98829186,0.40756169,112.7498232,0.008258156,0.357252747,0.150346175,7.108950089,10,0.387599647,2.727,0.019417958,0.988162875,1.011796951,5.646333052,0.063271642,0.573852777,0.168993697,7.220123342,10,0.598218918,2.181,-0.102672198,1.064053535,0.936570644,11.5308172,0.049766875,0.068894275,0.087688178,5.523065222,0.653,0.111515224,0.624,0.959122189,0.407560706,1.988283396,0.617283035,0.111608896
pen_container_gsigma_2_tsigma_16.ply,48.84651491,19.16555236,7.341546792,17.5843329,20.58913217,7.109249535,42.90853236,17.45849198,6.877678985,0.147473171,0.049692061,7.116614551,10,0.155620158,2.471,0.05485527,0.966565847,1.033875585,8.807489548,0.016744064,0.716397703,0.124252535,6.910787986,10,0.727093399,2.18,-0.242064034,1.154741049,0.854168236,33.24283303,0.021550442,0.414939761,0.166146249,7.21943977,10,0.446966887,2.849,-0.026205619,1.01599884,0.984207988,6.23719157,0.066526695,0.301458418,0.155482799,7.168088377,10,0.339193225,2.681,0.182337895,0.891357243,1.113580227,3.759155677,0.080193121,0.283601999,0.124252535,6.910787779,10,0.309626907,2.18,0.242064466,0.854167342,1.154740691,5.20964639,0.054437864
pen_container_gsigma_2_tsigma_32.ply,49.5791702,19.92565139,7.382737799,17.04841203,25.96286835,7.154541645,41.20596481,21.5980866,6.891448649,0.147457987,0.049648546,7.125784551,10,0.15559186,2.473,0.05491167,0.966538608,1.033912778,8.821119683,0.01671647,0.71644783,0.124102518,6.917084906,10,0.727116644,2.182,-0.24184969,1.154605389,0.854326904,33.32791166,0.021496931,0.414887875,0.16614531,7.215975247,10,0.446918547,2.854,-0.026157668,1.015968084,0.984239459,6.235704261,0.066534251,0.301559538,0.15551728,7.177957947,10,0.339298993,2.682,0.183230651,0.890887797,1.114192247,3.76000998,0.080201791,0.283552498,0.124102518,6.91708466,10,0.309521317,2.182,0.241848106,0.854328156,1.154604673,5.220425676,0.054315972
pen_container_gsigma_2_tsigma_8.ply,48.62602908,18.9656156,7.323477647,17.70580214,18.74911008,7.133291515,43.4813461,16.11964408,7.006397916,0.147326559,0.049649585,7.11800466,10,0.155467749,2.473,0.055454009,0.96620971,1.034249306,8.80503447,0.016732083,0.716762841,0.124051914,6.897783743,10,0.727418363,2.182,-0.242002784,1.154686928,0.854218364,33.38444502,0.021469963,0.415013283,0.166113406,7.213565305,10,0.447023243,2.838,-0.026517624,1.01620245,0.984023988,6.241871379,0.066488604,0.301749259,0.155531302,7.166036695,10,0.339473963,2.684,0.181540643,0.891833663,1.113065481,3.764063693,0.08016582,0.283237487,0.124051906,6.897784049,10,0.309212416,2.182,0.241999663,0.854220331,1.15468502,5.213084011,0.054332038
pen_container_gsigma_4_tsigma_16.ply,48.85157744,19.16633476,7.341412602,17.5905571,20.59512751,7.091227815,42.90687086,17.46984421,6.921307272,0.149983674,0.05048823,7.136599201,10,0.158253521,2.502,0.037651025,0.977022648,1.023172021,8.824861744,0.016995585,0.709265113,0.127122834,6.940220857,10,0.720567584,2.224,-0.225960891,1.143841624,0.863830626,31.1293592,0.022784444,0.407969028,0.164811462,7.257904792,10,0.440001756,2.821,-0.015999571,1.009764314,0.99034065,6.12744921,0.066580565,0.301296175,0.154870614,7.144338846,10,0.338768721,2.655,0.18140936,0.891809344,1.113071918,3.784856208,0.079605717,0.290734768,0.127122834,6.940220817,10,0.317312032,2.224,0.225961901,0.863829613,1.143841863,5.230544306,0.055584034
pen_container_gsigma_4_tsigma_32.ply,49.59034302,19.94014916,7.383387004,17.05392117,25.95228826,7.136221092,41.22143768,21.6113294,6.860643456,0.149961278,0.05052026,7.154975846,10,0.158242539,2.501,0.037834509,0.976909757,1.023285627,8.811041881,0.0170197,0.709289074,0.127174988,6.961369079,10,0.720599711,2.227,-0.225663068,1.143637896,0.86403358,31.105941,0.022802367,0.407890141,0.164957851,7.232803085,10,0.439983517,2.828,-0.01661721,1.010141611,0.989971817,6.114212865,0.066711793,0.301399052,0.155011684,7.156986884,10,0.338924527,2.661,0.181500119,0.891777277,1.113110662,3.780550713,0.079723585,0.290711045,0.127174988,6.961368925,10,0.317311138,2.227,0.225661721,0.864034534,1.14363718,5.22540256,0.055634191
pen_container_gsigma_4_tsigma_8.ply,48.64098371,18.96640328,7.323428957,17.69680846,18.75604129,7.129413302,43.49219538,16.12271545,7.010226454,0.149957672,0.050485585,7.152174439,10,0.15822804,2.508,0.038381412,0.976584971,1.02361989,8.822725754,0.016996751,0.709312141,0.12716423,6.968883728,10,0.720620394,2.226,-0.226496214,1.144176245,0.86352706,31.11322832,0.022797768,0.408014685,0.164941147,7.257274449,10,0.440092862,2.816,-0.016657104,1.010168552,0.989943981,6.119187202,0.066677924,0.301296979,0.154795974,7.157967276,10,0.338735312,2.658,0.181132927,0.891982615,1.112888098,3.788526971,0.079528791,0.290688217,0.12716423,6.968883673,10,0.317286015,2.226,0.22649429,0.86352849,1.144175291,5.225466871,0.055629134
pen_container_level_7.ply,48.31288626,18.79795824,7.311238791,17.97821031,18.07304377,7.180671347,43.54191822,15.57065496,7.22312745,0.02573953,0.034485087,6.04202188,0.603,0.043031771,1.238,0.795844932,0.541640937,1.614792109,0.557112246,0.046201695,0.953981042,0.065605454,5.63006434,10,0.956234276,1.028,-0.81360853,1.655373335,0.512556791,211.4480692,0.004511656,0.312539011,0.140708894,7.097453154,10,0.342752755,2.022,0.119352585,0.925689101,1.075090647,4.933662666,0.063348278,0.64144206,0.16081582,7.143713665,10,0.661293805,1.814,-0.219426988,1.142795324,0.864526987,15.90967755,0.040317731,0.046018906,0.065605454,5.630083352,0.55,0.080135979,1.028,0.813609549,0.512556016,1.655373931,0.492035935,0.093527529
pen_container_level_8.ply,48.29894729,18.87272098,7.319380738,17.90891784,18.02770428,7.16026965,43.54193803,15.59654232,7.221738301,0.027055189,0.040847689,5.896975374,0.508,0.048995029,0.905,0.967848862,0.455574036,1.860856533,0.438699546,0.061671339,0.9507339,0.081338719,5.43320733,10,0.954207242,0.76,-0.979350567,1.924765348,0.424800307,136.6231819,0.006958803,0.3282471,0.143602148,7.07395665,10,0.358284324,2.438,0.067319066,0.958748758,1.041450262,5.224936047,0.062823176,0.622487009,0.16744934,7.197136312,10,0.64461565,1.946,-0.171264816,1.10903132,0.893702447,13.81957737,0.04504385,0.049265865,0.081338726,5.433208239,0.451,0.095095195,0.76,0.979353602,0.424797565,1.924767256,0.366858502,0.134291184
pen_container_level_9.ply,48.52359848,18.92657526,7.319285023,17.77734843,17.99880878,7.162417021,43.69452272,15.60837812,7.20528348,0.032657634,0.043819103,6.003334948,0.602,0.054650094,0.802,1.019700036,0.432192951,1.966849327,0.555447206,0.058795211,0.940661788,0.090020411,5.531784184,10,0.944959462,0.68,-1.040030574,2.056128025,0.39905265,109.1906369,0.008614858,0.358827114,0.150722414,7.112538815,10,0.389196813,2.704,0.018714898,0.988580406,1.011373758,5.667807944,0.063309676,0.581834733,0.171518743,7.234082947,10,0.606589139,2.14,-0.106822038,1.066729069,0.933832705,11.50737827,0.050561881,0.059338003,0.090020403,5.531783815,0.505,0.107817739,0.68,1.040032969,0.399050534,2.056129694,0.434494522,0.136567896
pen_container_pqs_1_qs_16.ply,48.54834803,18.9428489,7.309766902,17.48538282,17.91664469,7.084804662,43.34915349,15.53007274,7.06088818,0.038169887,0.041979767,6.014379022,0.835,0.056738339,0.737,0.924754024,0.450001121,1.881234765,0.826726496,0.04616991,0.931121171,0.087647095,5.522856396,10,0.935237229,0.624,-0.959170578,1.988395691,0.40759325,112.8593169,0.008250282,0.35734126,0.150436774,7.109516711,10,0.387716383,2.732,0.019262403,0.988259792,1.011701226,5.642328391,0.063332229,0.573779881,0.169034496,7.220408049,10,0.598160446,2.189,-0.101746918,1.063438296,0.937151492,11.52232445,0.049797234,0.068878822,0.087647095,5.52285521,0.653,0.111473314,0.624,0.959170651,0.407593161,1.988395691,0.617584562,0.111529376
pen_container_pqs_1_qs_32.ply,48.42072258,18.79115897,7.299319615,16.85843554,16.98275484,6.974093154,42.44422777,14.46627771,6.870833076,0.038169887,0.041979767,6.014379022,0.835,0.056738339,0.737,0.924754024,0.450001121,1.881234765,0.826726496,0.04616991,0.931121171,0.087647095,5.522856396,10,0.935237229,0.624,-0.959170578,1.988395691,0.40759325,112.8593169,0.008250282,0.35734126,0.150436774,7.109516711,10,0.387716383,2.732,0.019262403,0.988259792,1.011701226,5.642328391,0.063332229,0.573779881,0.169034496,7.220408049,10,0.598160446,2.189,-0.101746918,1.063438296,0.937151492,11.52232445,0.049797234,0.068878822,0.087647095,5.52285521,0.653,0.111473314,0.624,0.959170651,0.407593161,1.988395691,0.617584562,0.111529376
pen_container_pqs_1_qs_48.ply,48.37458163,18.44739239,7.269527663,16.7773536,16.32418441,6.845376959,41.77336984,12.9008364,6.705562716,0.038169887,0.041979767,6.014379022,0.835,0.056738339,0.737,0.924754024,0.450001121,1.881234765,0.826726496,0.04616991,0.931121171,0.087647095,5.522856396,10,0.935237229,0.624,-0.959170578,1.988395691,0.40759325,112.8593169,0.008250282,0.35734126,0.150436774,7.109516711,10,0.387716383,2.732,0.019262403,0.988259792,1.011701226,5.642328391,0.063332229,0.573779881,0.169034496,7.220408049,10,0.598160446,2.189,-0.101746918,1.063438296,0.937151492,11.52232445,0.049797234,0.068878822,0.087647095,5.52285521,0.653,0.111473314,0.624,0.959170651,0.407593161,1.988395691,0.617584562,0.111529376
pen_container_pqs_1_qs_64.ply,48.34960704,18.18183445,7.22549623,17.21471109,16.2755143,6.821749754,41.48061613,12.88661936,6.610336467,0.038169887,0.041979767,6.014379022,0.835,0.056738339,0.737,0.924754024,0.450001121,1.881234765,0.826726496,0.04616991,0.931121171,0.087647095,5.522856396,10,0.935237229,0.624,-0.959170578,1.988395691,0.40759325,112.8593169,0.008250282,0.35734126,0.150436774,7.109516711,10,0.387716383,2.732,0.019262403,0.988259792,1.011701226,5.642328391,0.063332229,0.573779881,0.169034496,7.220408049,10,0.598160446,2.189,-0.101746918,1.063438296,0.937151492,11.52232445,0.049797234,0.068878822,0.087647095,5.52285521,0.653,0.111473314,0.624,0.959170651,0.407593161,1.988395691,0.617584562,0.111529376
pen_container_tsl_4_tqs_128.ply,46.54979318,18.36418362,7.257078931,18.30335906,17.60378623,6.822159404,42.18859944,15.66126063,6.797642729,0.075336978,0.038909078,4.575248928,10,0.084791385,0.86,0.195552896,0.859915435,1.148023248,3.74899286,0.020095258,0.855628848,0.082134023,4.512067874,10,0.859561801,0.866,-0.375087632,1.30921638,0.757723868,108.5237404,0.007884256,0.269763887,0.147389486,4.736968943,10,0.307402253,3.406,0.191602357,0.887102544,1.116858006,3.349922064,0.080528408,0.585865259,0.160494432,4.688774729,10,0.607450843,2.324,-0.060061334,1.037608624,0.963498116,13.32525772,0.043966522,0.144371107,0.082134016,4.512067874,10,0.166099399,0.866,0.375087956,0.757723629,1.309216619,3.089687279,0.046726769
pen_container_tsl_4_tqs_256.ply,46.55838995,17.92133114,7.206167159,18.27937507,17.40911156,6.844442962,42.09219059,15.32501732,6.810558005,0.075336978,0.038909078,4.575248928,10,0.084791385,0.86,0.195552896,0.859915435,1.148023248,3.74899286,0.020095258,0.855628848,0.082134023,4.512067874,10,0.859561801,0.866,-0.375087632,1.30921638,0.757723868,108.5237404,0.007884256,0.269763887,0.147389486,4.736968943,10,0.307402253,3.406,0.191602357,0.887102544,1.116858006,3.349922064,0.080528408,0.585865259,0.160494432,4.688774729,10,0.607450843,2.324,-0.060061334,1.037608624,0.963498116,13.32525772,0.043966522,0.144371107,0.082134016,4.512067874,10,0.166099399,0.866,0.375087956,0.757723629,1.309216619,3.089687279,0.046726769
pen_container_tsl_4_tqs_512.ply,46.58103278,17.45041635,7.114057345,18.23444549,17.29104983,6.827819106,41.96936072,14.95858897,6.750368705,0.075336978,0.038909078,4.575248928,10,0.084791385,0.86,0.195552896,0.859915435,1.148023248,3.74899286,0.020095258,0.855628848,0.082134023,4.512067874,10,0.859561801,0.866,-0.375087632,1.30921638,0.757723868,108.5237404,0.007884256,0.269763887,0.147389486,4.736968943,10,0.307402253,3.406,0.191602357,0.887102544,1.116858006,3.349922064,0.080528408,0.585865259,0.160494432,4.688774729,10,0.607450843,2.324,-0.060061334,1.037608624,0.963498116,13.32525772,0.043966522,0.144371107,0.082134016,4.512067874,10,0.166099399,0.866,0.375087956,0.757723629,1.309216619,3.089687279,0.046726769
pen_container_tsl_4_tqs_64.ply,46.55726479,18.62258455,7.283282973,18.30561968,17.76650244,6.865886835,42.28777745,15.85254998,6.677867737,0.075336978,0.038909078,4.575248928,10,0.084791385,0.86,0.195552896,0.859915435,1.148023248,3.74899286,0.020095258,0.855628848,0.082134023,4.512067874,10,0.859561801,0.866,-0.375087632,1.30921638,0.757723868,108.5237404,0.007884256,0.269763887,0.147389486,4.736968943,10,0.307402253,3.406,0.191602357,0.887102544,1.116858006,3.349922064,0.080528408,0.585865259,0.160494432,4.688774729,10,0.607450843,2.324,-0.060061334,1.037608624,0.963498116,13.32525772,0.043966522,0.144371107,0.082134016,4.512067874,10,0.166099399,0.866,0.375087956,0.757723629,1.309216619,3.089687279,0.046726769
pen_container_tsl_6_tqs_128.ply,48.37414985,18.52047811,7.261473959,18.03211299,17.84786188,6.909933696,43.36395255,15.26582066,6.627774976,0.08447437,0.040119715,4.783115524,10,0.09351743,1.181,0.358136063,0.780908763,1.268481612,4.433373144,0.0190542,0.83685869,0.086314984,4.722538971,10,0.841298521,1.224,-0.490620559,1.379934549,0.716860712,94.00087824,0.008902668,0.26879105,0.137506261,4.882446908,10,0.301921517,2.861,0.133818699,0.918771744,1.081061721,3.821067841,0.070344485,0.568068027,0.156967133,4.828026741,10,0.589355171,2.113,-0.058139475,1.03597486,0.963547051,13.09734707,0.043372757,0.163141236,0.086314984,4.722535991,10,0.184567973,1.224,0.490621485,0.716860056,1.379935145,3.572359503,0.045667639
pen_container_tsl_6_tqs_256.ply,48.3836568,18.21868929,7.211962037,18.03430823,17.70647622,6.949250974,43.27130809,15.06222146,6.875678592,0.08447437,0.040119715,4.783115524,10,0.09351743,1.181,0.358136063,0.780908763,1.268481612,4.433373144,0.0190542,0.83685869,0.086314984,4.722538971,10,0.841298521,1.224,-0.490620559,1.379934549,0.716860712,94.00087824,0.008902668,0.26879105,0.137506261,4.882446908,10,0.301921517,2.861,0.133818699,0.918771744,1.081061721,3.821067841,0.070344485,0.568068027,0.156967133,4.828026741,10,0.589355171,2.113,-0.058139475,1.03597486,0.963547051,13.09734707,0.043372757,0.163141236,0.086314984,4.722535991,10,0.184567973,1.224,0.490621485,0.716860056,1.379935145,3.572359503,0.045667639
pen_container_tsl_6_tqs_512.ply,48.40352652,17.85032679,7.119945953,18.0444309,17.55531869,6.855373852,42.99120451,14.75520533,6.709388148,0.08447437,0.040119715,4.783115524,10,0.09351743,1.181,0.358136063,0.780908763,1.268481612,4.433373144,0.0190542,0.83685869,0.086314984,4.722538971,10,0.841298521,1.224,-0.490620559,1.379934549,0.716860712,94.00087824,0.008902668,0.26879105,0.137506261,4.882446908,10,0.301921517,2.861,0.133818699,0.918771744,1.081061721,3.821067841,0.070344485,0.568068027,0.156967133,4.828026741,10,0.589355171,2.113,-0.058139475,1.03597486,0.963547051,13.09734707,0.043372757,0.163141236,0.086314984,4.722535991,10,0.184567973,1.224,0.490621485,0.716860056,1.379935145,3.572359503,0.045667639
pen_container_tsl_6_tqs_64.ply,48.36201847,18.73367398,7.288093844,18.02789007,17.94962587,6.88685421,43.45885793,15.41745055,6.63969001,0.08447437,0.040119715,4.783115524,10,0.09351743,1.181,0.358136063,0.780908763,1.268481612,4.433373144,0.0190542,0.83685869,0.086314984,4.722538971,10,0.841298521,1.224,-0.490620559,1.379934549,0.716860712,94.00087824,0.008902668,0.26879105,0.137506261,4.882446908,10,0.301921517,2.861,0.133818699,0.918771744,1.081061721,3.821067841,0.070344485,0.568068027,0.156967133,4.828026741,10,0.589355171,2.113,-0.058139475,1.03597486,0.963547051,13.09734707,0.043372757,0.163141236,0.086314984,4.722535991,10,0.184567973,1.224,0.490621485,0.716860056,1.379935145,3.572359503,0.045667639
pen_container_tsl_8_tqs_128.ply,48.46481522,18.68893326,7.27566897,17.76407311,17.80987576,7.034260074,43.34588851,15.3547103,6.833451383,0.124606498,0.051926043,5.298467166,10,0.134992957,2.391,0.056106126,0.965059817,1.034107327,5.758520832,0.021638627,0.749766231,0.119132102,5.2686339,10,0.759172201,1.842,-0.20895579,1.135098934,0.870623231,39.60902987,0.018929175,0.28448087,0.133174777,5.330615487,10,0.314109653,2.172,0.04587193,0.970053852,1.027034879,4.563123082,0.062343458,0.465285569,0.174692541,5.322690399,10,0.496999353,1.813,-0.019378288,1.012285709,0.987709224,7.093988777,0.065588707,0.250233561,0.119132116,5.268639223,10,0.277144879,1.842,0.208958285,0.870621502,1.135100365,4.411979506,0.05671685
pen_container_tsl_8_tqs_256.ply,48.47374273,18.43821136,7.230683803,17.77651757,17.70254262,6.934014449,43.23674942,15.1656167,6.801242468,0.124606498,0.051926043,5.298467166,10,0.134992957,2.391,0.056106126,0.965059817,1.034107327,5.758520832,0.021638627,0.749766231,0.119132102,5.2686339,10,0.759172201,1.842,-0.20895579,1.135098934,0.870623231,39.60902987,0.018929175,0.28448087,0.133174777,5.330615487,10,0.314109653,2.172,0.04587193,0.970053852,1.027034879,4.563123082,0.062343458,0.465285569,0.174692541,5.322690399,10,0.496999353,1.813,-0.019378288,1.012285709,0.987709224,7.093988777,0.065588707,0.250233561,0.119132116,5.268639223,10,0.277144879,1.842,0.208958285,0.870621502,1.135100365,4.411979506,0.05671685
pen_container_tsl_8_tqs_512.ply,48.50617267,18.01899313,7.142619803,17.86404145,17.59499483,6.886970676,43.08487118,14.8328104,6.831746094,0.124606498,0.051926043,5.298467166,10,0.134992957,2.391,0.056106126,0.965059817,1.034107327,5.758520832,0.021638627,0.749766231,0.119132102,5.2686339,10,0.759172201,1.842,-0.20895579,1.135098934,0.870623231,39.60902987,0.018929175,0.28448087,0.133174777,5.330615487,10,0.314109653,2.172,0.04587193,0.970053852,1.027034879,4.563123082,0.062343458,0.465285569,0.174692541,5.322690399,10,0.496999353,1.813,-0.019378288,1.012285709,0.987709224,7.093988777,0.065588707,0.250233561,0.119132116,5.268639223,10,0.277144879,1.842,0.208958285,0.870621502,1.135100365,4.411979506,0.05671685
pen_container_tsl_8_tqs_64.ply,48.45211,18.9000188,7.296010971,17.79988127,17.90078545,6.964314542,43.39246079,15.47651598,6.713666115,0.124606498,0.051926043,5.298467166,10,0.134992957,2.391,0.056106126,0.965059817,1.034107327,5.758520832,0.021638627,0.749766231,0.119132102,5.2686339,10,0.759172201,1.842,-0.20895579,1.135098934,0.870623231,39.60902987,0.018929175,0.28448087,0.133174777,5.330615487,10,0.314109653,2.172,0.04587193,0.970053852,1.027034879,4.563123082,0.062343458,0.465285569,0.174692541,5.322690399,10,0.496999353,1.813,-0.019378288,1.012285709,0.987709224,7.093988777,0.065588707,0.250233561,0.119132116,5.268639223,10,0.277144879,1.842,0.208958285,0.870621502,1.135100365,4.411979506,0.05671685
pineapple_gQP_1_tQP_1.ply,30.07230442,16.22367408,7.248045921,-1.605038716,6.015539083,6.914078638,24.83317627,11.35418121,7.080050319,0.03693375,0.042715047,5.248273984,0.764,0.056468375,0.846,0.964383645,0.488957226,1.916711092,0.747627475,0.049401273,0.930838704,0.089355215,5.025983678,10,0.935117304,0.762,-0.962056685,1.931869864,0.45968616,108.5198459,0.008577589,0.300823689,0.170862392,5.674541516,10,0.345960766,10,0.048504014,0.971803308,1.028167725,3.099783197,0.097046684,0.630014658,0.186860621,5.763264186,10,0.657141924,7.27,-0.013553343,1.007736921,0.991912842,11.3675252,0.055422322,0.069161572,0.089355201,5.026191179,0.638,0.112994134,0.762,0.962053569,0.459688842,1.931867838,0.599087424,0.115444878
pineapple_gQP_1_tQP_2.ply,30.08766734,15.7358438,7.211687198,-1.652690616,5.685017761,6.784766585,24.87931233,10.91174272,7.087273269,0.03693375,0.042715047,5.248273984,0.764,0.056468375,0.846,0.964383645,0.488957226,1.916711092,0.747627475,0.049401273,0.930838704,0.089355215,5.025983678,10,0.935117304,0.762,-0.962056685,1.931869864,0.45968616,108.5198459,0.008577589,0.300823689,0.170862392,5.674541516,10,0.345960766,10,0.048504014,0.971803308,1.028167725,3.099783197,0.097046684,0.630014658,0.186860621,5.763264186,10,0.657141924,7.27,-0.013553343,1.007736921,0.991912842,11.3675252,0.055422322,0.069161572,0.089355201,5.026191179,0.638,0.112994134,0.762,0.962053569,0.459688842,1.931867838,0.599087424,0.115444878
pineapple_gQP_1_tQP_3.ply,30.11981207,15.29740064,7.142113656,-1.5861162,5.386980724,6.846691442,24.99928013,10.235313,7.065713586,0.03693375,0.042715047,5.248273984,0.764,0.056468375,0.846,0.964383645,0.488957226,1.916711092,0.747627475,0.049401273,0.930838704,0.089355215,5.025983678,10,0.935117304,0.762,-0.962056685,1.931869864,0.45968616,108.5198459,0.008577589,0.300823689,0.170862392,5.674541516,10,0.345960766,10,0.048504014,0.971803308,1.028167725,3.099783197,0.097046684,0.630014658,0.186860621,5.763264186,10,0.657141924,7.27,-0.013553343,1.007736921,0.991912842,11.3675252,0.055422322,0.069161572,0.089355201,5.026191179,0.638,0.112994134,0.762,0.962053569,0.459688842,1.931867838,0.599087424,0.115444878
pineapple_gQP_2_tQP_1.ply,30.38639708,16.25321278,7.239363734,-1.623883153,6.065162946,6.881698669,25.10789329,11.34662148,7.160005417,0.024478635,0.026186967,4.612506575,0.878,0.035846341,0.612,0.470516567,0.602372229,1.384108186,0.873784122,0.02801451,0.956281245,0.052038811,4.419527536,10,0.957696378,0.573,-0.543950416,1.468921542,0.538966119,337.6888521,0.002831841,0.308286756,0.182401747,5.265403321,10,0.358205438,10,0.034791409,0.979626298,1.02005589,2.85661677,0.10792024,0.647994578,0.186680317,5.285910055,10,0.674348891,10,-0.005831481,1.003328443,0.996551931,12.0488586,0.05378058,0.043718588,0.052038807,4.419526132,0.728,0.067965798,0.573,0.543953135,0.538963497,1.468923569,0.705793632,0.061942447
pineapple_gQP_2_tQP_2.ply,30.40578648,15.73673991,7.193689292,-1.708824152,5.723313958,6.843554915,25.19639016,10.90928799,7.112897467,0.024478635,0.026186967,4.612506575,0.878,0.035846341,0.612,0.470516567,0.602372229,1.384108186,0.873784122,0.02801451,0.956281245,0.052038811,4.419527536,10,0.957696378,0.573,-0.543950416,1.468921542,0.538966119,337.6888521,0.002831841,0.308286756,0.182401747,5.265403321,10,0.358205438,10,0.034791409,0.979626298,1.02005589,2.85661677,0.10792024,0.647994578,0.186680317,5.285910055,10,0.674348891,10,-0.005831481,1.003328443,0.996551931,12.0488586,0.05378058,0.043718588,0.052038807,4.419526132,0.728,0.067965798,0.573,0.543953135,0.538963497,1.468923569,0.705793632,0.061942447
pineapple_gQP_2_tQP_3.ply,30.45621034,15.29398094,7.126359567,-1.593163036,5.458923355,6.796966926,25.20992055,10.27721419,7.003718849,0.024478635,0.026186967,4.612506575,0.878,0.035846341,0.612,0.470516567,0.602372229,1.384108186,0.873784122,0.02801451,0.956281245,0.052038811,4.419527536,10,0.957696378,0.573,-0.543950416,1.468921542,0.538966119,337.6888521,0.002831841,0.308286756,0.182401747,5.265403321,10,0.358205438,10,0.034791409,0.979626298,1.02005589,2.85661677,0.10792024,0.647994578,0.186680317,5.285910055,10,0.674348891,10,-0.005831481,1.003328443,0.996551931,12.0488586,0.05378058,0.043718588,0.052038807,4.419526132,0.728,0.067965798,0.573,0.543953135,0.538963497,1.468923569,0.705793632,0.061942447
