name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
Romanoillamp27,64.96154785,10.80003357,6.968778923,1.870701313,2.674225569,5.864167297,17.25113487,5.870389938,6.376769433,0.145403832,0.050620262,7.143355927,10,0.153963253,2.474,0.05233357,0.968099892,1.032308578,192.739754,0.003648049,0.721314907,0.125705555,6.923073277,10,0.732186496,2.192,-0.241434982,1.154263377,0.85463953,112.7394447,0.013346379,0.419774026,0.167874947,7.235011587,10,0.452097625,2.822,-0.025880779,1.015803456,0.984384716,1917.340526,0.003867635,0.301540762,0.156143665,7.177003196,10,0.339569837,2.683,0.186566193,0.888960421,1.116323233,5.713897499,0.066905785,0.278685093,0.125705555,6.923075597,10,0.305724114,2.192,0.241434982,0.85463953,1.154263377,5.722935918,0.05301336
Romanoillamp28,64.95372009,10.78219509,6.977361783,1.87222755,2.68155241,5.822181298,17.24961472,5.872406483,6.296392405,0.146022677,0.050751124,7.176880803,10,0.154590711,2.51,0.045168903,0.97245425,1.027803183,249.8599028,0.003206016,0.719546795,0.126108661,6.970088226,10,0.73051405,2.215,-0.233059142,1.148489714,0.859565258,29.78358588,0.024818855,0.417564124,0.167339265,7.267273441,10,0.449846715,2.816,-0.024997486,1.015271306,0.984920084,2327.634181,0.003468747,0.301982641,0.155951276,7.172231145,10,0.33987385,2.645,0.187123978,0.888524294,1.116825938,5.757701718,0.06656807,0.280453354,0.126108661,6.970086914,10,0.307501912,2.215,0.233057604,0.859566212,1.14848876,5.864443623,0.052625446
Romanoillamp29,64.98573303,10.7719717,6.96415151,1.888862252,2.677354574,6.078565648,17.25514793,5.843741894,6.334331261,0.146780565,0.050874427,7.165757743,10,0.155347109,2.523,0.040923435,0.975044906,1.025169373,298.3528297,0.002940368,0.717593789,0.126656324,6.96072349,10,0.728685439,2.215,-0.22981578,1.146449566,0.86154592,29.78287414,0.024956348,0.416253805,0.166825742,7.286429101,10,0.4484393,2.813,-0.023141792,1.014136672,0.98603636,3320.071437,0.00289784,0.301340014,0.155450583,7.198114072,10,0.339072973,2.691,0.180221673,0.892632484,1.112211943,5.998850288,0.064989556,0.282406211,0.126656324,6.960718708,10,0.309507638,2.215,0.22981578,0.86154592,1.146449566,5.952060596,0.052459059
Romanoillamp30,64.95149231,10.80922222,6.961235837,1.874829769,2.672544479,5.763013432,17.25011826,5.867047787,6.247693903,0.054969572,0.035939328,6.710142079,3.639,0.065675616,1.966,0.44083987,0.739486456,1.293086767,2.413193937,0.022572675,0.908401668,0.067549936,6.217395385,10,0.91091001,1.543,-0.528978303,1.366511703,0.680235147,13.65817327,0.051054096,0.46918869,0.184710369,7.319425695,10,0.50423795,2.837,-0.036627723,1.022409678,0.977961719,806.4102017,0.006533814,0.439213127,0.185632318,7.333150034,10,0.476830781,2.76,0.048727014,0.970589817,1.029842019,276.9277516,0.011155235,0.091598205,0.067549914,6.217395826,2.166,0.113812208,1.543,0.528979865,0.680233717,1.366512299,2.10510106,0.04316693
Romanoillamp31,64.95149231,10.80922222,6.961235837,1.874829769,2.672544479,5.763013432,17.25011826,5.867047787,6.247693903,0.111935586,0.049535472,7.13226516,10,0.122406453,2.535,0.172944992,0.896360099,1.108103752,7.797332606,0.017999631,0.797838628,0.110099494,6.802504024,10,0.805399597,2.028,-0.340306566,1.221692562,0.795849621,47.51901103,0.017076606,0.456334859,0.176358789,7.300952512,10,0.489227891,2.888,-0.056339277,1.034482241,0.966202497,265.0720984,0.010880493,0.341503859,0.171249628,7.250289218,10,0.382035762,2.816,0.151467756,0.909763217,1.093670964,7.600170548,0.063375678,0.202161252,0.110099502,6.802504128,10,0.230197892,2.028,0.340308185,0.795848548,1.221693516,3.24669782,0.061384978
Romanoillamp32,64.95149231,10.80922222,6.961235837,1.874829769,2.672544479,5.763013432,17.25011826,5.867047787,6.247693903,0.139977932,0.050289311,7.149752157,10,0.148737416,2.479,0.072673318,0.955821037,1.044969082,101.5656244,0.004975418,0.735126972,0.122660309,6.911052077,10,0.745290041,2.159,-0.260022035,1.166805863,0.843612432,27.22657886,0.025422084,0.430757135,0.170111254,7.278507009,10,0.463130176,2.853,-0.03930675,1.024034739,0.976355374,656.9603683,0.006657735,0.304369688,0.158076346,7.173928575,10,0.342970937,2.7,0.187465163,0.888486862,1.116831899,5.605691377,0.068487514,0.264873058,0.122660309,6.911052082,10,0.291895956,2.159,0.260021604,0.843612611,1.166805506,5.120087872,0.054670082
Romanoillamp33,64.95149231,10.80922222,6.961235837,1.874829769,2.672544479,5.763013432,17.25011826,5.867047787,6.247693903,0.147420794,0.050931778,7.169166174,10,0.155970931,2.507,0.040065364,0.975554526,1.024654746,312.9243969,0.002871967,0.715690911,0.127157807,6.976970954,10,0.726899505,2.221,-0.228608975,1.145588279,0.86225754,27.68153494,0.026085775,0.413501263,0.166578323,7.255418262,10,0.445793271,2.81,-0.020058966,1.012252092,0.987893224,5141.230803,0.002339682,0.302189767,0.155633911,7.160715388,10,0.339912593,2.668,0.183385001,0.89070493,1.114290118,5.83701497,0.065954443,0.28430891,0.127157807,6.976970661,10,0.31144926,2.221,0.228609216,0.862256289,1.145587325,6.084162493,0.052060677
Romanoillamp34,64.95149231,10.80922222,6.961235837,1.874829769,2.672544479,5.763013432,17.25011826,5.867047787,6.247693903,0.148029983,0.05116459,7.176143461,10,0.156622767,2.511,0.038253578,0.976668954,1.023542404,353.115159,0.002734112,0.713885427,0.127976894,6.975379154,10,0.725266099,2.229,-0.226841796,1.144382238,0.863342583,29.38164257,0.025366084,0.411250174,0.165948972,7.263246066,10,0.443470299,2.805,-0.01543482,1.00941813,0.990672171,11729.98788,0.00152376,0.302635223,0.155678228,7.164610367,10,0.340328932,2.648,0.1831714,0.890774548,1.114233494,5.955072738,0.065278303,0.286114335,0.127976894,6.975378524,10,0.313431829,2.229,0.226842085,0.86334151,1.144381523,6.114877047,0.052273298
Romanoillamp35,64.95149231,10.80922222,6.961235837,1.874829769,2.672544479,5.763013432,17.25011826,5.867047787,6.247693903,0.148499072,0.051447868,7.174698932,10,0.157158688,2.536,0.03402255,0.979255497,1.020909309,436.1176338,0.002473705,0.712269187,0.128842816,6.97955782,10,0.723828435,2.253,-0.223445974,1.14207375,0.865534484,28.53770953,0.025966408,0.408528686,0.165599048,7.263002019,10,0.440815955,2.814,-0.012652983,1.007717371,0.992353678,36266.06869,0.00086853,0.303740323,0.155777574,7.168685856,10,0.341357321,2.654,0.181102433,0.892018497,1.11291337,6.035811195,0.064908709,0.287731111,0.128842816,6.979557711,10,0.315261185,2.253,0.223443806,0.865536451,1.142073035,6.176200194,0.052434163
Romanoillamp36,64.95342255,10.82221794,6.970570808,1.879292965,2.984950066,5.847532854,17.25261116,6.000052929,6.275547438,0.055106431,0.036008436,6.664983558,3.651,0.065827988,1.99,0.440196427,0.740241826,1.29226172,2.401383517,0.02270295,0.90814817,0.067647271,6.169348124,10,0.91066432,1.563,-0.528139355,1.365303516,0.681465864,208.693857,0.004903479,0.468913108,0.184798956,7.328688844,10,0.504013896,2.824,-0.034885216,1.021338463,0.978990734,889.7235446,0.006169076,0.43923524,0.185798839,7.335421591,10,0.476916045,2.762,0.047970335,0.971048951,1.029377818,289.5005073,0.01091057,0.091851689,0.067647263,6.169348524,2.176,0.114074007,1.563,0.528141841,0.681464195,1.365305066,2.093406453,0.043473823
Romanoillamp37,65.00270081,11.12790966,6.998261039,1.975449324,7.139618397,6.245384456,17.27782249,8.596992493,6.415484309,0.112010464,0.049641639,7.124099392,10,0.122517891,2.53,0.173723519,0.895906508,1.108639002,7.790893347,0.018048291,0.797608376,0.110361896,6.789113789,10,0.805207312,2.024,-0.339975109,1.221469522,0.795947313,66.43548978,0.023832721,0.455937833,0.176128462,7.285876726,10,0.488774568,2.897,-0.056260914,1.034436345,0.966266751,268.9928493,0.010798787,0.341670543,0.17116338,7.244495355,10,0.38214609,2.83,0.150915475,0.910165906,1.093335986,7.692067388,0.062967669,0.202391714,0.110361896,6.789113545,10,0.230525792,2.024,0.339974156,0.795948029,1.221469045,3.26972641,0.061273167
Romanoillamp38,65.06572723,11.53157425,6.9260263,2.124467134,10.40789223,6.399495315,17.31263924,11.22492027,6.521943368,0.140017092,0.050338175,7.154483406,10,0.148790881,2.476,0.072334144,0.956025898,1.044767261,102.2465713,0.004972805,0.735032558,0.122750692,6.934699658,10,0.74521184,2.154,-0.258901398,1.166077971,0.844200015,32.13637454,0.023271705,0.430809796,0.16990833,7.28658266,10,0.463104576,2.854,-0.039983515,1.024463058,0.97596401,666.2801855,0.006638332,0.304222792,0.157914668,7.16819002,10,0.342766017,2.706,0.186327905,0.889159739,1.116080165,5.614259533,0.068323169,0.264967412,0.122750685,6.934700175,10,0.292019606,2.154,0.258901686,0.844199896,1.16607821,5.107649089,0.054803887
Romanoillamp39,65.1804657,12.15881824,6.921246954,2.343498468,14.11141396,6.608248799,17.36831856,14.49345684,6.685452613,0.147504032,0.050979551,7.159838553,10,0.156065211,2.507,0.041633515,0.974606454,1.025628448,290.0471663,0.002991656,0.715462327,0.12737529,6.976910158,10,0.726712346,2.219,-0.230697131,1.146984696,0.861040175,30.33256853,0.024796777,0.413341671,0.16660434,7.260404325,10,0.445654899,2.829,-0.019782573,1.012079,0.988067746,5649.802985,0.002224945,0.302120656,0.155772373,7.163154925,10,0.339914501,2.643,0.183691171,0.890427828,1.114554882,5.895587218,0.065659497,0.284537762,0.12737529,6.976909807,10,0.311746985,2.219,0.23069718,0.861040711,1.146985292,5.974058439,0.05265105
Romanoillamp40,65.33302307,12.99280739,6.996826067,2.64880538,18.14219093,6.763018055,17.45658684,18.18993378,6.847567863,0.148010194,0.05118997,7.157925041,10,0.156612381,2.516,0.038740052,0.976373732,1.023835182,338.9422778,0.002801329,0.713827968,0.128063753,6.970870763,10,0.725224495,2.229,-0.22729634,1.144663334,0.863060534,28.94147418,0.025615085,0.410702139,0.165961981,7.272710281,10,0.442966878,2.813,-0.016633453,1.010159492,0.989962041,13717.33746,0.001422564,0.303125739,0.155762628,7.158274117,10,0.340803772,2.652,0.180812151,0.892163038,1.112717152,6.024621726,0.06494071,0.286172062,0.128063753,6.97087112,10,0.313519895,2.229,0.227296099,0.863060713,1.144663215,6.072661164,0.052542121
Romanoillamp41,65.52964783,14.06936264,7.067926269,3.023418665,22.42549515,7.00185022,17.49642181,22.29108429,6.973701324,0.148773685,0.051422197,7.178917944,10,0.157409832,2.54,0.03391549,0.979317129,1.020834327,441.3414173,0.002445253,0.711649656,0.128867999,6.994077836,10,0.723223627,2.246,-0.223409952,1.142047167,0.865467727,32.23309441,0.024125273,0.408330888,0.165371999,7.268593232,10,0.440547436,2.802,-0.012747206,1.007777691,0.992294669,38963.32683,0.000840826,0.303318769,0.155759051,7.156123499,10,0.340973794,2.662,0.181345572,0.891869247,1.113007545,5.98896003,0.06516676,0.288350284,0.128867999,6.994077984,10,0.315836698,2.246,0.223410578,0.86546731,1.142047524,6.228525413,0.052175185
shiva0,49.16995621,18.86373329,7.236888662,-1.076934695,8.088315964,6.550735729,15.56911469,10.78350449,6.561804392,0.100417502,0.056211069,7.129533503,10,0.115079783,3.155,0.226190155,0.867742598,1.140235305,4.2708222,0.02800019,0.813429594,0.12267261,6.784963305,10,0.822627544,2.251,-0.37906341,1.24568069,0.776506543,9.482013453,0.079870898,0.400894314,0.17283994,7.24565569,10,0.436566025,2.776,0.018047525,0.989025056,1.010961294,889.040375,0.00579673,0.412535161,0.189246088,7.306973116,10,0.453871489,2.832,0.064780039,0.96084559,1.039466739,105.8101845,0.018286456,0.186570585,0.12267261,6.784965364,3.526,0.223287061,2.251,0.379061483,0.776507854,1.245679617,2.57232994,0.076931257
shiva1,48.8265686,18.78341675,7.228434906,-1.02088201,8.051906586,6.54227971,15.62885666,10.73618221,6.555975506,0.109720759,0.055149164,7.12172042,10,0.122800916,2.876,0.185596982,0.890430152,1.11542964,7.667579023,0.020196364,0.793994248,0.123081014,6.797162681,10,0.803477168,2.207,-0.338536975,1.21873343,0.798894823,198.8310947,0.009096741,0.395459592,0.172771782,7.215941981,10,0.431553274,2.708,0.038458534,0.976690888,1.023525119,365.5019735,0.00905328,0.398534715,0.18562606,7.244611523,10,0.439644068,2.922,0.068957077,0.958391309,1.041893482,88.7367058,0.019652876,0.206005752,0.123081014,6.79716676,8.311,0.2399735,2.207,0.338536975,0.798894823,1.21873343,3.481213703,0.066087093
shiva2,48.3143158,18.65860176,7.215988909,-0.9246822,8.003434181,6.539917241,15.71217251,10.67348671,6.566571642,0.125736073,0.053344376,6.968445112,10,0.136583939,2.691,0.131663462,0.921229601,1.081646442,15.19301182,0.01376826,0.756598473,0.124475911,6.732121877,10,0.766769469,2.131,-0.285636805,1.18418014,0.828664601,183.0308274,0.009717505,0.364157379,0.165596962,7.023927763,10,0.400041103,2.509,0.088513381,0.946519673,1.054985642,76.57693922,0.018845039,0.392441064,0.179700509,7.068967644,10,0.431627393,2.964,0.051495196,0.968875408,1.031170249,141.3713936,0.015086106,0.243401602,0.124475911,6.732118902,10,0.273383528,2.131,0.285635991,0.828665137,1.184179664,4.980312762,0.055809203
shiva3,47.85520554,18.51820755,7.20199204,-0.833392382,7.925796509,6.522212802,15.78576851,10.58988857,6.594564473,0.141615644,0.052673426,6.50315309,10,0.151094288,2.164,0.073705443,0.953411758,1.045001745,33.50782645,0.009056521,0.715563178,0.130435809,6.402452611,10,0.727354169,1.677,-0.240908058,1.153778315,0.845039666,56.56010652,0.024368299,0.325682044,0.154059753,6.537206723,10,0.360282093,2.107,0.139362519,0.914846182,1.08851099,14.48860426,0.040695861,0.389881045,0.17663075,6.557596882,10,0.428025246,2.873,0.030182973,0.981621087,1.018214703,262.9840873,0.010881789,0.284436852,0.130435809,6.402439278,10,0.312918127,1.677,0.240907732,0.845039845,1.153778076,6.357743229,0.051239336
shiva4,47.51922226,18.33837891,7.18571604,-0.750119388,7.861952782,6.529422954,15.8591547,10.49259663,6.655904701,0.153504789,0.050938636,5.961648303,10,0.161735773,2.17,0.127808068,0.923418164,1.082193375,41.5306648,0.007892408,0.685880125,0.13144201,5.917161623,10,0.698361278,1.561,-0.246962027,1.15949738,0.83966732,201.396041,0.00982324,0.312652439,0.14681074,6.012270879,10,0.34540531,1.889,0.163878835,0.899380744,1.106157422,12.84143797,0.041087668,0.373227745,0.170507371,6.034193898,10,0.41033107,2.892,0.057211522,0.965719104,1.035049081,169.2919704,0.013116228,0.314119816,0.13144201,5.917138201,10,0.340511739,1.561,0.246962533,0.839666903,1.159497619,5.60216644,0.057310568
shiva5,47.17397308,18.06061363,7.158292334,-0.692598104,7.737364292,6.500649971,15.94530201,10.32629967,6.718449774,0.161466897,0.050271332,5.38936565,10,0.169111609,1.867,0.165069147,0.897277594,1.105855584,20.49044734,0.011054,0.664353967,0.137623876,5.375004589,10,0.678458869,1.363,-0.410903052,1.293193698,0.749026835,298.4074931,0.008531682,0.302303821,0.139857531,5.463266731,10,0.333087921,1.833,0.136459335,0.913780928,1.086604238,12.14333986,0.040281469,0.362050116,0.165354446,5.453827873,10,0.39802283,2.688,0.033672606,0.979814887,1.020844698,719.3078929,0.006168118,0.335646003,0.137623876,5.375004589,10,0.362764955,1.363,0.410903187,0.749026656,1.293193698,7.646951524,0.047267785
shiva6,50.34311295,19.0267334,7.34461522,-1.179369211,8.215326309,6.613645717,15.44493866,10.86528969,6.598555256,0.09286955,0.054937869,7.069195882,10,0.107902378,3.122,0.260437653,0.84865737,1.162620306,3.594633551,0.029887159,0.831215739,0.116558708,6.655446435,10,0.839348197,2.174,-0.410125884,1.268301129,0.758900642,71.34027552,0.014642031,0.423239768,0.175411388,7.252508464,10,0.458149493,2.795,-0.011470106,1.006996155,0.993061721,61051.35372,0.00070869,0.407975972,0.189837202,7.315728604,10,0.449980617,2.901,0.075458069,0.954577506,1.045998693,89.08739147,0.020009586,0.168784276,0.116558708,6.655454872,2.782,0.205119595,2.174,0.410125692,0.758900762,1.26830101,2.327680909,0.076616887
shiva7,50.42054367,19.17086411,7.352936698,-1.005329013,10.60239029,6.593715244,15.47220898,12.56561852,6.662002901,0.09286955,0.054937869,7.069195882,10,0.107902378,3.122,0.260437653,0.84865737,1.162620306,3.594633551,0.029887159,0.831215739,0.116558708,6.655446435,10,0.839348197,2.174,-0.410125884,1.268301129,0.758900642,71.34027552,0.014642031,0.423239768,0.175411388,7.252508464,10,0.458149493,2.795,-0.011470106,1.006996155,0.993061721,61051.35372,0.00070869,0.407975972,0.189837202,7.315728604,10,0.449980617,2.901,0.075458069,0.954577506,1.045998693,89.08739147,0.020009586,0.168784276,0.116558708,6.655454872,2.782,0.205119595,2.174,0.410125692,0.758900762,1.26830101,2.327680909,0.076616887
shiva8,50.53226852,19.36520767,7.362840134,-0.789223731,13.11005497,6.670600395,15.49347401,14.54160118,6.719087209,0.09286955,0.054937869,7.069195882,10,0.107902378,3.122,0.260437653,0.84865737,1.162620306,3.594633551,0.029887159,0.831215739,0.116558708,6.655446435,10,0.839348197,2.174,-0.410125884,1.268301129,0.758900642,71.34027552,0.014642031,0.423239768,0.175411388,7.252508464,10,0.458149493,2.795,-0.011470106,1.006996155,0.993061721,61051.35372,0.00070869,0.407975972,0.189837202,7.315728604,10,0.449980617,2.901,0.075458069,0.954577506,1.045998693,89.08739147,0.020009586,0.168784276,0.116558708,6.655454872,2.782,0.205119595,2.174,0.410125692,0.758900762,1.26830101,2.327680909,0.076616887
shiva9,50.71709824,19.66708946,7.377209257,-0.458499849,16.24107742,6.807166036,15.52106571,17.16492462,6.823284502,0.09286955,0.054937869,7.069195882,10,0.107902378,3.122,0.260437653,0.84865737,1.162620306,3.594633551,0.029887159,0.831215739,0.116558708,6.655446435,10,0.839348197,2.174,-0.410125884,1.268301129,0.758900642,71.34027552,0.014642031,0.423239768,0.175411388,7.252508464,10,0.458149493,2.795,-0.011470106,1.006996155,0.993061721,61051.35372,0.00070869,0.407975972,0.189837202,7.315728604,10,0.449980617,2.901,0.075458069,0.954577506,1.045998693,89.08739147,0.020009586,0.168784276,0.116558708,6.655454872,2.782,0.205119595,2.174,0.410125692,0.758900762,1.26830101,2.327680909,0.076616887
shiva10,50.98442459,20.09453201,7.395839505,0.010845796,19.7799015,6.962118223,15.52600956,20.30982018,6.912519884,0.09286955,0.054937869,7.069195882,10,0.107902378,3.122,0.260437653,0.84865737,1.162620306,3.594633551,0.029887159,0.831215739,0.116558708,6.655446435,10,0.839348197,2.174,-0.410125884,1.268301129,0.758900642,71.34027552,0.014642031,0.423239768,0.175411388,7.252508464,10,0.458149493,2.795,-0.011470106,1.006996155,0.993061721,61051.35372,0.00070869,0.407975972,0.189837202,7.315728604,10,0.449980617,2.901,0.075458069,0.954577506,1.045998693,89.08739147,0.020009586,0.168784276,0.116558708,6.655454872,2.782,0.205119595,2.174,0.410125692,0.758900762,1.26830101,2.327680909,0.076616887
shiva11,51.35309601,20.64556694,7.417817501,0.62316221,23.57746315,7.089848683,15.51162815,23.80581093,7.032131678,0.09286955,0.054937869,7.069195882,10,0.107902378,3.122,0.260437653,0.84865737,1.162620306,3.594633551,0.029887159,0.831215739,0.116558708,6.655446435,10,0.839348197,2.174,-0.410125884,1.268301129,0.758900642,71.34027552,0.014642031,0.423239768,0.175411388,7.252508464,10,0.458149493,2.795,-0.011470106,1.006996155,0.993061721,61051.35372,0.00070869,0.407975972,0.189837202,7.315728604,10,0.449980617,2.901,0.075458069,0.954577506,1.045998693,89.08739147,0.020009586,0.168784276,0.116558708,6.655454872,2.782,0.205119595,2.174,0.410125692,0.758900762,1.26830101,2.327680909,0.076616887
shiva12,50.33421707,19.02689743,7.349638955,-1.186424375,8.093401909,6.638162197,15.43552876,10.78334808,6.596055896,0.090590432,0.054566346,7.070140558,7.318,0.105754919,3.169,0.275082029,0.840584338,1.17188406,3.174622181,0.031691125,0.836806357,0.115007967,6.642267356,10,0.84467274,2.176,-0.423541293,1.277481914,0.75146836,57.03881296,0.016124868,0.436418444,0.175765172,7.284415089,10,0.470483303,2.839,-0.025660866,1.015666485,0.984528482,2037.2425,0.003919058,0.400387853,0.187370107,7.311271392,10,0.442061096,2.915,0.087562298,0.947493553,1.053543329,74.11159986,0.021640603,0.163193524,0.115007967,6.642271774,2.559,0.199647084,2.176,0.423541293,0.751467407,1.27748096,2.170373833,0.078114565
shiva13,50.34148788,19.0332489,7.349610026,-1.185654402,8.095710754,6.639964281,15.4375248,10.78334522,6.596041387,0.087894998,0.054119971,7.089116131,5.651,0.103220612,3.206,0.29104419,0.831814528,1.182082534,2.798588559,0.033606665,0.843045115,0.113168783,6.677928883,10,0.850606859,2.17,-0.438237994,1.287914395,0.743493915,57.32700159,0.01597328,0.448576748,0.176962912,7.288289702,10,0.482220829,2.843,-0.038666838,1.023653269,0.976738095,681.2510696,0.006828076,0.394468367,0.185930327,7.3044316,10,0.436090887,2.877,0.098557795,0.940972865,1.060451627,53.73231324,0.025145751,0.156954959,0.113168783,6.677929105,2.346,0.193499386,2.17,0.438237082,0.743494451,1.287913799,2.024943679,0.079387512
shiva14,50.34292984,19.02130318,7.348549284,-1.192763805,8.101881027,6.636533616,15.442873,10.78370285,6.605520793,0.084561586,0.053394418,7.086383351,4.56,0.100008108,3.185,0.306763686,0.823054373,1.192392826,2.509597364,0.035129106,0.850388348,0.110593922,6.647028906,10,0.857549548,2.135,-0.452483051,1.298321486,0.735253155,197.0900664,0.009304607,0.45942378,0.178738624,7.287427923,10,0.492968202,2.865,-0.050915776,1.031161189,0.969418824,341.8782208,0.009660535,0.390964448,0.185486689,7.318046266,10,0.432733625,2.871,0.109859367,0.934287727,1.067487121,13.63081604,0.050847435,0.149611771,0.110593922,6.647029083,2.149,0.186050192,2.135,0.452481566,0.735254169,1.298320651,1.901938757,0.079786461
shiva15,50.31691742,18.99690628,7.346715482,-1.178660631,8.083230972,6.633907846,15.42236996,10.76879692,6.619974854,0.080218025,0.052702833,7.092225504,3.541,0.095981836,3.112,0.336317142,0.806780994,1.212302566,2.205668762,0.036995376,0.859408081,0.10801848,6.676394306,10,0.866169691,2.062,-0.476433605,1.316460252,0.721370816,129.5014588,0.012938178,0.470302492,0.180896506,7.302214896,10,0.50389272,2.892,-0.063263874,1.038768768,0.96210444,210.6525659,0.012522368,0.389105499,0.185489997,7.314463765,10,0.431056291,2.862,0.118451328,0.929271758,1.072921157,12.21617752,0.053744384,0.140592024,0.10801848,6.676393782,1.898,0.177296579,2.062,0.476432365,0.721371651,1.316459537,1.757795747,0.080417629
shiva16,50.29508972,19.01826477,7.347288746,-1.152547717,8.071027756,6.668419274,15.40954971,10.76409054,6.629707745,0.073499463,0.051530775,7.01062399,2.612,0.089764029,2.99,0.379800681,0.782789648,1.241966248,1.910182647,0.038620522,0.872863591,0.103670098,6.581425066,10,0.878998399,1.977,-0.513225013,1.344982386,0.700897753,129.4537892,0.012501245,0.482637495,0.183009177,7.312584821,10,0.516169727,2.887,-0.068169066,1.041758418,0.959139645,163.4653715,0.014517508,0.390226066,0.186446384,7.333305639,10,0.432479471,2.902,0.12022324,0.928335249,1.07398808,11.83413654,0.054985157,0.127136439,0.103670098,6.581425388,1.6,0.164046079,1.977,0.513224633,0.700897992,1.344982147,1.587400258,0.080194306
shiva17,50.40921021,19.04574776,7.346074577,-1.160361648,8.067592621,6.642579952,15.42440033,10.7845192,6.696324377,0.059486058,0.047489505,6.891331464,1.696,0.076117158,2.503,0.484193544,0.724950612,1.318412781,1.567073997,0.037954217,0.899568021,0.092197515,6.415138266,10,0.904280365,1.67,-0.59239503,1.41224587,0.652608573,257.9425591,0.006210958,0.497519255,0.187136352,7.321360007,10,0.531549692,2.968,-0.085612437,1.052556276,0.948998749,110.8752867,0.018000056,0.402048737,0.189797252,7.337241774,10,0.444596261,2.875,0.12180307,0.927493572,1.075159311,12.74593519,0.053785696,0.100431971,0.092197515,6.415139401,1.198,0.136333704,1.67,0.592395123,0.652608454,1.41224587,1.351014073,0.074329864
shiva18,50.33973694,19.02721214,7.34449184,-1.180163503,8.213539124,6.626482956,15.440835,10.86601353,6.612888061,0.090669133,0.05450882,7.085592959,7.526,0.105792731,3.154,0.274613725,0.840831518,1.171667099,3.181846564,0.031634675,0.83666271,0.114906684,6.687022166,10,0.844516635,2.174,-0.423281762,1.277425289,0.751684427,10.02527095,0.079007987,0.436411649,0.17581369,7.276920256,10,0.470494986,2.845,-0.023211682,1.014152527,0.985990822,2278.070938,0.003703513,0.40025118,0.187263429,7.310909841,10,0.441891938,2.933,0.086327061,0.94823283,1.05274117,75.24801268,0.021500696,0.163337186,0.114906684,6.687021874,2.577,0.199706212,2.174,0.423282914,0.751683712,1.277426004,2.179185245,0.0778719
shiva19,50.41453552,19.17556,7.352597984,-1.027884483,10.6039753,6.662019958,15.47320652,12.57266331,6.655741647,0.087940931,0.054027505,7.064309758,5.779,0.103211321,3.163,0.290559483,0.831996679,1.18197906,2.824302836,0.03340389,0.842949927,0.113003917,6.622266031,10,0.850490928,2.154,-0.437778809,1.28781414,0.743547678,58.44818721,0.01569465,0.448087156,0.176774248,7.281584452,10,0.481696129,2.846,-0.03731145,1.022816181,0.977549016,743.2158023,0.006542049,0.39486298,0.185820073,7.303740193,10,0.43640095,2.914,0.096895075,0.941992581,1.059348464,41.27534335,0.028911122,0.157049894,0.113003917,6.622270173,2.364,0.193480074,2.154,0.437779144,0.743546188,1.287813067,2.036695316,0.079050925
shiva20,50.55156326,19.36235428,7.361724598,-0.789846838,13.10997391,6.734815191,15.48960018,14.52304173,6.733548802,0.084616318,0.053566497,7.094371056,4.475,0.100146331,3.158,0.311363167,0.820479631,1.195558071,2.497856031,0.035282938,0.850237131,0.111091532,6.680817585,10,0.857464015,2.123,-0.456946481,1.301755071,0.732794583,40.64583037,0.01933509,0.459703207,0.179028317,7.292686808,10,0.493333668,2.892,-0.051737157,1.031665683,0.968969643,338.9785332,0.00975247,0.390534043,0.185742423,7.309932404,10,0.432454586,2.899,0.111858079,0.933229268,1.068757534,13.59721434,0.05102157,0.149762809,0.111091532,6.680818631,2.124,0.186467722,2.123,0.456947151,0.732794106,1.301755428,1.89541485,0.08011042
